"Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
25.3007371472593,48.5875115380622,0,8,0.352170536061749,1.2380925770849,0,43.4098147903569,"super high",33,0.594104525400326
-19.2099024657401,4.1878754273057,0,5,0.846568971406668,0.365994005464017,1,37.1275247074664,"low",29,0.453170466702431
47.5916007209744,43.6934961355291,1,3,0.954204002628103,1.94118284108117,0,34.8990705097094,"super high",23,0.546331390971318
22.1113257452631,16.4615682209842,1,4,0.29650467983447,1.42671649716794,1,49.1537225199863,"super high",14,0.0549900576006621
31.7749940316576,11.1137756612152,1,9,0.998772227438167,1.9629754931666,1,9.31853747460991,"high",37,0.808766423957422
9.37753712475303,20.0824109022506,1,4,0.946092177648097,1.39022881770507,0,47.6753562223166,"high",32,0.963327767327428
29.2936963579232,3.62492596032098,1,5,0.80661306111142,1.15696760546416,0,28.1499651260674,"intermediate",35,0.431842566467822
-21.002276120456,0.122511677909642,1,5,0.53825254086405,0.789021158125252,0,46.076935227029,"low",39,0.173178751952946
-3.79764516182795,6.85469988966361,1,10,0.0856306722853333,1.11432075174525,0,48.8264235667884,"high",21,0.827069852966815
36.1501321281093,9.59545318037271,0,2,0.414883070858195,1.52800134941936,1,42.1286651282571,"low",35,0.805317788617685
-7.57279051040554,30.8047593804076,1,6,0.652202097466215,1.00130579574034,1,4.86754603916779,"low",21,0.667747329222038
5.28234718135092,42.4808750627562,1,8,0.0994761940091848,0.979958094656467,1,24.5303987641819,"super low",24,0.357116712955758
10.7626373501116,25.1373533857986,1,3,0.252369921654463,1.44421226717532,0,28.7472653435543,"super high",36,0.322425305144861
-57.973611719862,36.9161310023628,1,1,0.283234423259273,0.561457430478185,1,37.3652602313086,"super low",33,0.190197835909203
-70.0223495714197,43.822386523243,0,7,0.467444080160931,0.0762440948747098,0,27.2607543156482,"super low",10,0.805359656689689
-5.54851156977299,39.3147606984712,0,4,0.871100546559319,0.752102572470903,0,49.6293674223125,"low",12,0.862297776388004
2.33788330904695,49.1802350967191,0,7,0.40904042776674,0.686833975836635,0,4.65080669382587,"intermediate",19,0.153919386677444
45.8793139004551,4.53439323464409,1,10,0.703367196954787,1.57442243304104,0,36.293262813706,"super low",21,0.909447328420356
43.6118966859643,29.6999596524984,1,2,0.521744484780356,0.983571516349912,0,4.93128497619182,"high",17,0.278917574323714
21.9917569228275,2.30332536157221,1,3,0.768706416478381,1.28761251131073,0,28.4623491112143,"super low",18,0.6676827063784
12.9470390351954,4.96869439957663,1,2,0.355484640225768,1.12496394990012,1,4.28321594372392,"intermediate",35,0.75868511851877
-10.8689357580063,47.7155031170696,1,6,0.08109385590069,1.04074368067086,0,32.6665814267471,"high",24,0.792712300317362
19.9335060940139,25.6945625180379,0,4,0.997790191322565,1.05696420418099,1,4.60983227239922,"high",18,0.588158467784524
3.93530361673677,20.6235784920864,1,2,0.176704566227272,1.73784917313606,0,38.6340772733092,"super high",12,0.232236316194758
-13.4325662935642,47.0913398661651,0,1,0.648626352427527,0.825290409382433,1,28.0570702860132,"super high",22,0.77985070203431
-19.0093596433307,5.37032674765214,0,6,0.0373469064943492,0.890873963013291,0,12.3311410774477,"low",31,0.0776368458755314
29.7635565283899,28.1387781025842,1,5,0.887873103609309,1.88996937545016,0,24.8201504116878,"high",14,0.694562357384712
13.0328055281913,6.17713179672137,1,2,0.0758422939106822,1.49081232212484,1,21.3888656464405,"super high",31,0.52499020122923
13.7691514602603,11.3947141333483,1,5,0.0619259702507406,1.08734043268487,0,19.3260532105342,"super high",33,0.838108315365389
22.463332539154,21.1259195115417,0,5,0.64194306335412,1.25077771348879,1,49.8962298152037,"low",35,0.738449916476384
49.6851978624722,7.12896148907021,0,5,0.0104255655314773,1.86652402719483,0,14.4158722483553,"intermediate",20,0.364103408530354
0.235332642410556,23.9323289482854,1,2,0.946102870861068,1.06671830732375,0,29.9562887521461,"super low",22,0.0476426978129894
18.5707878700022,2.59110311744735,0,5,0.946158153237775,1.52494112262502,0,34.5141895464621,"super low",26,0.723206869326532
-146.795426723699,12.7571896766312,0,4,0.972299143439159,0.0423523592762649,0,19.1105221398175,"super low",31,0.928079400910065
40.1163902122061,7.1314558153972,0,3,0.860076647251844,1.44074194692075,0,41.2115607177839,"intermediate",17,0.368536007590592
46.4096227585887,24.144240829628,1,2,0.528694024542347,1.27733198832721,1,35.8801176887937,"intermediate",34,0.845490717794746
11.0153439805588,24.4846298592165,1,1,0.871536063728854,1.65148923965171,0,1.43253427231684,"super high",29,0.321129084099084
34.790596108571,30.2068638731726,1,9,0.423104476183653,1.05035304138437,1,15.4070217977278,"super low",26,0.653762965230271
-24.3416509966633,31.2677629757673,0,3,0.832275743829086,0.187151016667485,0,13.2261095684953,"super high",10,0.697137186769396
-7.87145472699295,19.301703828387,0,1,0.698152404744178,0.488024245947599,1,13.7615472427569,"super low",38,0.0742943801451474
-112.883194353417,14.134291082155,0,2,0.218331173295155,0.20824233116582,1,24.9887681333348,"low",32,0.462286610156298
-47.5344614337649,2.66378571977839,1,4,0.0302668670192361,0.567629129160196,1,23.6796661512926,"super low",13,0.869815042242408
32.6399576693041,6.23405394144356,0,1,0.632217760197818,1.63334814738482,0,24.9500549747609,"super low",13,0.624845683574677
-34.3266165907021,40.3871237300336,0,4,0.600849747192115,0.532216358464211,0,27.4155782884918,"super high",18,0.22253717132844
-152.854309289879,26.734574069269,0,2,0.366188124753535,0.116037148050964,1,0.907330808695406,"super high",35,0.6029309311416
25.2197486850839,44.2088870680891,1,10,0.538082127226517,0.994340698700398,1,15.8028074656613,"high",30,0.666054727276787
-24.7294757000525,23.6012449953705,0,8,0.149962256662548,1.22707826877013,0,3.19009905215353,"high",32,0.651002859463915
42.8731033243877,7.94700642582029,1,3,0.700451496988535,1.00323191611096,1,19.2417036858387,"low",24,0.0853257949929684
-84.919757523513,0.0678715528920293,1,2,0.913913890253752,0.204975491389632,0,37.4660260858946,"low",24,0.5245575546287
3.13098446513727,32.2383337421343,1,2,0.344574154820293,0.763242638204247,1,8.43161834636703,"high",24,0.725792615674436
-165.374413773442,5.52385337650776,0,4,0.535382185596973,0.0288565242663026,1,17.7064611576498,"super high",15,0.148362004198134
-14.3037274020666,42.3751352238469,1,4,0.366175372386351,0.642582200933248,0,18.817749293521,"intermediate",37,0.383877453859895
45.2496150405593,7.96820531832054,0,6,0.439838885096833,1.4141200883314,1,28.5075121209957,"low",22,0.0291300287935883
53.4194837764745,28.9311980595812,1,10,0.311658108141273,1.85122173419222,0,34.058477554936,"low",11,0.14736490091309
-20.8852903323156,31.5728341811337,1,6,0.4923327320721,0.608152489643544,1,49.8222349444404,"low",18,0.0597090106457472
11.6361755609303,43.4108807821758,1,4,0.0144065681379288,1.1347128925845,0,34.9337117746472,"high",11,0.563990043243393
-98.0198100163608,45.1199581264518,0,1,0.688429943053052,0.231220161076635,1,18.3589976164512,"low",17,0.564250543015078
23.438557812232,14.7501684958115,0,9,0.723676423309371,1.78538468386978,0,27.1369843627326,"intermediate",28,0.779166292631999
2.54846997175892,31.422670581378,1,6,0.289567336672917,1.87196294637397,1,28.0439083348028,"super high",22,0.107762797968462
-4.57035817752723,6.4834933844395,1,4,0.247066093841568,0.874905456788838,1,46.7289774795063,"low",15,0.307493435917422
-8.85140122919654,21.9787819893099,0,2,0.214731006184593,1.11722840555012,0,32.696685870178,"super high",30,0.324103849008679
59.6289104387571,22.5819652550854,0,9,0.270192557713017,1.5401321654208,1,38.3138130186126,"intermediate",27,0.690136444987729
-132.803182349186,8.43965039821342,1,4,0.156141664134338,0.0615831282921135,0,39.1930337995291,"super high",31,0.949602392036468
31.2365877922254,29.7092537162825,0,4,0.0282163654919714,1.85406447434798,1,24.916529469192,"super high",30,0.481262884801254
-0.664876840535996,48.4215548145585,0,3,0.923418928636238,0.432302992790937,0,31.5815118490718,"super low",24,0.445866760099307
13.103602725228,40.6599392765202,0,9,0.125919019570574,1.78538773395121,1,24.8465286684223,"super high",25,0.565860606031492
43.9554497825868,2.88276919163764,0,8,0.718706554500386,1.61833795532584,1,13.3187988889404,"low",27,0.942278115777299
26.7706525327293,27.6523800101131,1,1,0.949806113960221,1.99741842411458,1,36.515568383038,"super high",23,0.0363512842450291
34.4591266146466,17.2630278277211,1,4,0.470401947386563,1.39689119532704,1,28.3433070289902,"low",30,0.213697748957202
72.4524880391865,30.781561252661,1,3,0.269707481842488,1.61120927659795,0,25.3534313407727,"low",27,0.477013219147921
-61.2706676646379,41.6824409971014,1,3,0.931236575357616,0.227749124635011,1,44.7927718400024,"intermediate",36,0.577615000773221
14.2440216175265,8.75340385828167,1,7,0.217303582001477,1.43272663792595,1,17.4937831470743,"high",21,0.754091302398592
7.11431317150187,37.4474986339919,1,9,0.425608614692464,1.24975069239736,1,30.3106437670067,"super low",15,0.122800012817606
-21.2597493464709,23.5377678414807,0,4,0.536758597241715,1.7957624560222,0,10.7601991621777,"intermediate",21,0.413956088013947
-17.2563998206013,37.5698274932802,1,10,0.293816540157422,0.530102984979749,0,16.2113067694008,"low",33,0.278936888556927
-20.086821210208,19.8519622674212,1,9,0.374742093728855,1.13352955272421,0,32.5742755318061,"low",13,0.420276224147528
19.5730812252709,21.5473965159617,1,4,0.315116616198793,0.715102295391262,1,14.8240851936862,"intermediate",36,0.107498028781265
-12.9699627844922,13.5972588788718,0,2,0.436766485217959,1.06284454278648,1,36.2898644991219,"low",11,0.374182811006904
-70.1036473096094,39.2476268811151,0,3,0.799398633651435,0.31568387337029,1,18.8310124445707,"low",22,0.511561999330297
